escenario,base_datos,id_anuncio,ciudad,barrio_oficial,id_barrio_oficial,tipo_inmueble,habitaciones,metros_cuadrados,num_planta,precio_inmueble,precio_noche_estimado,ocupacion_media_estimada,nivel_precio,ROI365_%,puntuacion_ROI365
E1_maximo_roi,Idealista,111227089,Madrid,Sol,109256,Piso,3.0,87.0,3.0,495000.0,243.52499999999998,0.3349,1-barrio+habitaciones,3.91,Baja rentabilidad
E1_maximo_roi,Idealista,109167340,Madrid,Sol,109256,Piso,3.0,92.0,2.0,495000.0,243.52499999999998,0.3349,1-barrio+habitaciones,3.91,Baja rentabilidad
E1_maximo_roi,Fotocasa,182652623,Madrid,Sol,109256,Piso,3.0,110.0,1.0,500000.0,243.52499999999998,0.3349,1-barrio+habitaciones,3.87,Baja rentabilidad
E1_maximo_roi,Idealista,110460279,Madrid,Embajadores,109106,Piso,2.0,43.0,2.0,240000.0,127.5,0.3064,1-barrio+habitaciones,3.86,Baja rentabilidad
E1_maximo_roi,Idealista,109465114,Madrid,Sol,109256,Piso,5.0,129.0,2.0,765000.0,370.6,0.3349,1-barrio+habitaciones,3.85,Baja rentabilidad
E1_maximo_roi,Idealista,110961703,Madrid,Embajadores,109106,Piso,4.0,101.0,6.0,559000.0,296.225,0.3064,1-barrio+habitaciones,3.85,Baja rentabilidad
E1_maximo_roi,Fotocasa,189345840,Madrid,Universidad,109265,Piso,4.0,85.0,,680000.0,386.325,0.286,1-barrio+habitaciones,3.85,Baja rentabilidad
E1_maximo_roi,Idealista,111160617,Madrid,Universidad,109265,Piso,4.0,91.0,2.0,680000.0,386.325,0.286,1-barrio+habitaciones,3.85,Baja rentabilidad
E1_maximo_roi,Idealista,109587791,Madrid,Embajadores,109106,Piso,3.0,101.0,0.0,345000.0,181.9,0.3064,1-barrio+habitaciones,3.83,Baja rentabilidad
E1_maximo_roi,Fotocasa,187763713,Madrid,Justicia,109130,Piso,2.0,49.0,,265000.0,164.47500000000002,0.2602,1-barrio+habitaciones,3.83,Baja rentabilidad
E1_maximo_roi,Idealista,111186433,Madrid,Sol,109256,Piso,4.0,108.0,4.0,770000.0,370.6,0.3349,1-barrio+habitaciones,3.82,Baja rentabilidad
E1_maximo_roi,Idealista,110229295,Madrid,Sol,109256,Dúplex,1.0,45.0,4.0,235000.0,112.2,0.3349,1-barrio+habitaciones,3.79,Baja rentabilidad
E1_maximo_roi,Idealista,111303836,Madrid,Embajadores,109106,Piso,2.0,45.0,1.0,245000.0,127.5,0.3064,1-barrio+habitaciones,3.78,Baja rentabilidad
E1_maximo_roi,Fotocasa,189533961,Madrid,Comillas,108061,Piso,3.0,72.0,2.0,315000.0,153.0,0.3283,1-barrio+habitaciones,3.78,Baja rentabilidad
E1_maximo_roi,Idealista,111192039,Madrid,Embajadores,109106,Piso,5.0,149.0,2.0,570000.0,296.225,0.3064,1-barrio+habitaciones,3.78,Baja rentabilidad
E1_maximo_roi,Idealista,111257547,Madrid,Palacio,109201,Piso,3.0,57.0,3.0,369000.0,201.02499999999998,0.2914,1-barrio+habitaciones,3.77,Baja rentabilidad
E1_maximo_roi,Idealista,107408881,Madrid,Universidad,109265,Piso,4.0,130.0,3.0,695000.0,386.325,0.286,1-barrio+habitaciones,3.77,Baja rentabilidad
E1_maximo_roi,Fotocasa,188857024,Madrid,Fuente del Berro,140115,Piso,3.0,52.0,,312100.0,206.55,0.2395,1-barrio+habitaciones,3.76,Baja rentabilidad
E1_maximo_roi,Fotocasa,188496432,Madrid,Justicia,109130,Piso,2.0,51.0,0.0,270000.0,164.47500000000002,0.2602,1-barrio+habitaciones,3.76,Baja rentabilidad
E1_maximo_roi,Fotocasa,189348143,Madrid,Embajadores,109106,Planta Baja,2.0,68.0,,247000.0,127.5,0.3064,1-barrio+habitaciones,3.75,Baja rentabilidad
E1_maximo_roi,Idealista,111083213,Madrid,Embajadores,109106,Piso,2.0,68.0,0.0,247000.0,127.5,0.3064,1-barrio+habitaciones,3.75,Baja rentabilidad
E1_maximo_roi,Idealista,110482208,Madrid,Palacio,109201,Ático,2.0,72.0,4.0,276000.0,149.6,0.2914,1-barrio+habitaciones,3.75,Baja rentabilidad
E1_maximo_roi,Idealista,111121469,Madrid,Universidad,109265,Piso,2.0,48.0,0.0,269999.0,148.75,0.286,1-barrio+habitaciones,3.74,Baja rentabilidad
E1_maximo_roi,Fotocasa,189187906,Madrid,Embajadores,109106,Piso,2.0,48.0,1.0,248000.0,127.5,0.3064,1-barrio+habitaciones,3.74,Baja rentabilidad
E1_maximo_roi,Idealista,111321269,Madrid,Embajadores,109106,Piso,4.0,72.0,1.0,577000.0,296.225,0.3064,1-barrio+habitaciones,3.73,Baja rentabilidad
E1_maximo_roi,Idealista,110719118,Madrid,Sol,109256,Piso,5.0,178.0,4.0,790000.0,370.6,0.3349,1-barrio+habitaciones,3.73,Baja rentabilidad
E1_maximo_roi,Fotocasa,184002845,Madrid,Pacífico,139200,Piso,3.0,97.0,,245000.0,159.8,0.2411,1-barrio+habitaciones,3.73,Baja rentabilidad
E1_maximo_roi,Fotocasa,188738122,Madrid,Embajadores,109106,Piso,2.0,37.0,,249000.0,127.5,0.3064,1-barrio+habitaciones,3.72,Baja rentabilidad
E1_maximo_roi,Idealista,110948782,Madrid,Embajadores,109106,Piso,3.0,75.0,0.0,355000.0,181.9,0.3064,1-barrio+habitaciones,3.72,Baja rentabilidad
E1_maximo_roi,Fotocasa,187105652,Madrid,Embajadores,109106,Piso,2.0,52.0,0.0,250000.0,127.5,0.3064,1-barrio+habitaciones,3.71,Baja rentabilidad
E1_maximo_roi,Idealista,111277723,Madrid,Universidad,109265,Piso,3.0,54.0,4.0,380000.0,207.4,0.286,1-barrio+habitaciones,3.7,Baja rentabilidad
E1_maximo_roi,Idealista,109896089,Madrid,Universidad,109265,Piso,3.0,83.0,0.0,380000.0,207.4,0.286,1-barrio+habitaciones,3.7,Baja rentabilidad
E1_maximo_roi,Idealista,110739085,Madrid,Universidad,109265,Piso,3.0,63.0,0.0,380000.0,207.4,0.286,1-barrio+habitaciones,3.7,Baja rentabilidad
E1_maximo_roi,Idealista,111224428,Madrid,Embajadores,109106,Piso,3.0,64.0,-1.0,358000.0,181.9,0.3064,1-barrio+habitaciones,3.69,Baja rentabilidad
E1_maximo_roi,Idealista,111391614,Madrid,Canillas,120040,Piso,3.0,60.0,4.0,250000.0,155.55,0.2493,1-barrio+habitaciones,3.68,Baja rentabilidad
E1_maximo_roi,Idealista,110483667,Madrid,Cortes,109064,Piso,3.0,69.0,0.5,470000.0,214.2,0.3395,1-barrio+habitaciones,3.67,Baja rentabilidad
E1_maximo_roi,Idealista,110149054,Madrid,Cortes,109064,Piso,3.0,99.0,0.0,470000.0,214.2,0.3395,1-barrio+habitaciones,3.67,Baja rentabilidad
E1_maximo_roi,Idealista,111329327,Madrid,Universidad,109265,Piso,3.0,63.0,0.0,385000.0,207.4,0.286,1-barrio+habitaciones,3.66,Baja rentabilidad
E1_maximo_roi,Idealista,109734009,Madrid,Pacífico,139200,Piso,3.0,91.0,-1.0,250000.0,159.8,0.2411,1-barrio+habitaciones,3.66,Baja rentabilidad
E1_maximo_roi,Idealista,110981600,Madrid,Palacio,109201,Piso,3.0,74.0,4.0,380000.0,201.02499999999998,0.2914,1-barrio+habitaciones,3.66,Baja rentabilidad
E1_maximo_roi,Fotocasa,188537710,Madrid,Pacífico,139200,Piso,3.0,92.0,0.0,250000.0,159.8,0.2411,1-barrio+habitaciones,3.66,Baja rentabilidad
E1_maximo_roi,Idealista,111315969,Madrid,Universidad,109265,Piso,3.0,70.0,0.0,385000.0,207.4,0.286,1-barrio+habitaciones,3.66,Baja rentabilidad
E1_maximo_roi,Idealista,110317949,Madrid,Sol,109256,Piso,1.0,64.0,2.0,245000.0,112.2,0.3349,1-barrio+habitaciones,3.64,Baja rentabilidad
E1_maximo_roi,Fotocasa,188833812,Madrid,Embajadores,109106,Estudio,1.0,35.0,1.0,175000.0,87.55,0.3064,1-barrio+habitaciones,3.64,Baja rentabilidad
E1_maximo_roi,Idealista,111117847,Madrid,Palacio,109201,Piso,2.0,35.0,0.0,285000.0,149.6,0.2914,1-barrio+habitaciones,3.63,Baja rentabilidad
E1_maximo_roi,Fotocasa,189164330,Madrid,Palacio,109201,Piso,2.0,43.0,2.0,285000.0,149.6,0.2914,1-barrio+habitaciones,3.63,Baja rentabilidad
E1_maximo_roi,Idealista,110482085,Madrid,Palacio,109201,Ático,2.0,65.0,4.0,286000.0,149.6,0.2914,1-barrio+habitaciones,3.62,Baja rentabilidad
E1_maximo_roi,Idealista,110812378,Madrid,Embajadores,109106,Piso,2.0,57.0,0.0,258000.0,127.5,0.3064,1-barrio+habitaciones,3.59,Baja rentabilidad
E1_maximo_roi,Idealista,110909224,Madrid,Embajadores,109106,Piso,4.0,143.0,1.0,599000.0,296.225,0.3064,1-barrio+habitaciones,3.59,Baja rentabilidad
E1_maximo_roi,Idealista,111203203,Madrid,Embajadores,109106,Piso,2.0,46.0,2.0,259900.0,127.5,0.3064,1-barrio+habitaciones,3.57,Baja rentabilidad
E1_maximo_roi,Fotocasa,182920291,Madrid,Embajadores,109106,Piso,2.0,84.0,,260000.0,127.5,0.3064,1-barrio+habitaciones,3.56,Baja rentabilidad
E1_maximo_roi,Idealista,109161971,Madrid,Cortes,109064,Piso,4.0,146.0,0.0,875000.0,385.9,0.3395,1-barrio+habitaciones,3.55,Baja rentabilidad
E1_maximo_roi,Fotocasa,188728032,Madrid,Cortes,109064,Loft,4.0,146.0,,875000.0,385.9,0.3395,1-barrio+habitaciones,3.55,Baja rentabilidad
E1_maximo_roi,Idealista,110859849,Madrid,Universidad,109265,Piso,4.0,90.0,1.0,740000.0,386.325,0.286,1-barrio+habitaciones,3.54,Baja rentabilidad
E1_maximo_roi,Fotocasa,188727494,Madrid,Pacífico,139200,Piso,4.0,50.0,1.0,550000.0,340.0,0.2411,1-barrio+habitaciones,3.54,Baja rentabilidad
E1_maximo_roi,Fotocasa,161927575,Madrid,Embajadores,109106,Piso,3.0,62.0,1.0,375000.0,181.9,0.3064,1-barrio+habitaciones,3.53,Baja rentabilidad
E1_maximo_roi,Fotocasa,188489698,Madrid,Palos de la Frontera,102205,Piso,2.0,45.0,,280000.0,121.55,0.3429,1-barrio+habitaciones,3.53,Baja rentabilidad
E1_maximo_roi,Fotocasa,189534139,Madrid,Comillas,108061,Piso,3.0,76.0,2.0,339000.0,153.0,0.3283,1-barrio+habitaciones,3.52,Baja rentabilidad
E1_maximo_roi,Idealista,110947096,Madrid,Cortes,109064,Piso,3.0,79.0,0.0,490000.0,214.2,0.3395,1-barrio+habitaciones,3.52,Baja rentabilidad
E1_maximo_roi,Idealista,110647404,Madrid,Sol,109256,Piso,1.0,64.0,3.0,255000.0,112.2,0.3349,1-barrio+habitaciones,3.5,Baja rentabilidad
E1_maximo_roi,Idealista,107226333,Madrid,Justicia,109130,Piso,2.0,38.0,0.0,290000.0,164.47500000000002,0.2602,1-barrio+habitaciones,3.5,Baja rentabilidad
E1_maximo_roi,Fotocasa,188554130,Madrid,Cortes,109064,Piso,4.0,116.0,2.0,890000.0,385.9,0.3395,1-barrio+habitaciones,3.49,Baja rentabilidad
E1_maximo_roi,Idealista,110107324,Madrid,Cortes,109064,Piso,3.0,83.0,4.0,495000.0,214.2,0.3395,1-barrio+habitaciones,3.49,Baja rentabilidad
E1_maximo_roi,Idealista,109775304,Madrid,Universidad,109265,Piso,2.0,43.0,2.0,290000.0,148.75,0.286,1-barrio+habitaciones,3.48,Baja rentabilidad
E1_maximo_roi,Fotocasa,189571364,Madrid,Embajadores,109106,Piso,4.0,105.0,4.0,619000.0,296.225,0.3064,1-barrio+habitaciones,3.48,Baja rentabilidad
E1_maximo_roi,Idealista,110438977,Madrid,Sol,109256,Piso,4.0,110.0,3.0,845000.0,370.6,0.3349,1-barrio+habitaciones,3.48,Baja rentabilidad
E1_maximo_roi,Idealista,111236999,Madrid,Palacio,109201,Piso,2.0,60.0,4.0,298000.0,149.6,0.2914,1-barrio+habitaciones,3.47,Baja rentabilidad
E1_maximo_roi,Idealista,111339566,Madrid,Sol,109256,Piso,1.0,60.0,5.0,258000.0,112.2,0.3349,1-barrio+habitaciones,3.46,Baja rentabilidad
E1_maximo_roi,Idealista,109026649,Madrid,Universidad,109265,Piso,2.0,60.0,-1.0,292000.0,148.75,0.286,1-barrio+habitaciones,3.46,Baja rentabilidad
E1_maximo_roi,Idealista,109202471,Madrid,Sol,109256,Piso,4.0,104.0,2.0,850000.0,370.6,0.3349,1-barrio+habitaciones,3.46,Baja rentabilidad
E1_maximo_roi,Idealista,110304303,Madrid,Cortes,109064,Piso,4.0,116.0,2.0,899000.0,385.9,0.3395,1-barrio+habitaciones,3.46,Baja rentabilidad
E1_maximo_roi,Idealista,111200131,Madrid,Embajadores,109106,Piso,4.0,121.0,3.0,625000.0,296.225,0.3064,1-barrio+habitaciones,3.45,Baja rentabilidad
E1_maximo_roi,Idealista,111349866,Madrid,Embajadores,109106,Piso,2.0,50.0,3.0,269000.0,127.5,0.3064,1-barrio+habitaciones,3.45,Baja rentabilidad
E1_maximo_roi,Fotocasa,186400775,Madrid,Embajadores,109106,Piso,5.0,124.0,3.0,625000.0,296.225,0.3064,1-barrio+habitaciones,3.45,Baja rentabilidad
E1_maximo_roi,Idealista,109316465,Madrid,Universidad,109265,Dúplex,2.0,60.0,0.0,293000.0,148.75,0.286,1-barrio+habitaciones,3.44,Baja rentabilidad
E1_maximo_roi,Idealista,110993862,Madrid,Embajadores,109106,Piso,1.0,40.0,0.0,185000.0,87.55,0.3064,1-barrio+habitaciones,3.44,Baja rentabilidad
E1_maximo_roi,Idealista,105243946,Madrid,Embajadores,109106,Piso,1.0,36.0,0.0,185300.0,87.55,0.3064,1-barrio+habitaciones,3.43,Baja rentabilidad
E1_maximo_roi,Idealista,111172063,Madrid,Embajadores,109106,Piso,2.0,44.0,1.0,270000.0,127.5,0.3064,1-barrio+habitaciones,3.43,Baja rentabilidad
E1_maximo_roi,Idealista,103656921,Madrid,Cortes,109064,Piso,2.0,58.0,4.0,335000.0,142.8,0.3395,1-barrio+habitaciones,3.43,Baja rentabilidad
E1_maximo_roi,Fotocasa,189574865,Madrid,Universidad,109265,Piso,2.0,45.0,,295000.0,148.75,0.286,1-barrio+habitaciones,3.42,Baja rentabilidad
E1_maximo_roi,Idealista,108433770,Valencia,El Carme,314078,Piso,3.0,47.0,0.5,126000.0,119.425,0.3236,1-barrio+habitaciones,7.28,Media rentabilidad
E1_maximo_roi,Idealista,108634100,Valencia,El Carme,314078,Piso,2.0,50.0,1.0,144000.0,111.35,0.3236,1-barrio+habitaciones,5.94,Media rentabilidad
E1_maximo_roi,Idealista,110931134,Valencia,El Carme,314078,Piso,2.0,47.0,0.0,145000.0,111.35,0.3236,1-barrio+habitaciones,5.9,Media rentabilidad
E1_maximo_roi,Idealista,110533731,Valencia,El Carme,314078,Piso,3.0,55.0,1.0,159900.0,119.425,0.3236,1-barrio+habitaciones,5.73,Media rentabilidad
E1_maximo_roi,Idealista,111042245,Valencia,Aiora,306005,Piso,4.0,90.0,1.0,249000.0,175.1,0.3326,1-barrio+habitaciones,5.55,Media rentabilidad
E1_maximo_roi,Idealista,111369871,Valencia,El Carme,314078,Piso,1.0,36.0,0.0,124900.0,90.1,0.3236,1-barrio+habitaciones,5.54,Media rentabilidad
E1_maximo_roi,Fotocasa,189236083,Valencia,Aiora,306005,Piso,4.0,65.0,,249900.0,175.1,0.3326,1-barrio+habitaciones,5.53,Media rentabilidad
E1_maximo_roi,Idealista,111401342,Valencia,Aiora,306005,Piso,4.0,93.0,2.0,250000.0,175.1,0.3326,1-barrio+habitaciones,5.53,Media rentabilidad
E1_maximo_roi,Idealista,111048755,Valencia,Aiora,306005,Piso,4.0,90.0,4.0,249900.0,175.1,0.3326,1-barrio+habitaciones,5.53,Media rentabilidad
E1_maximo_roi,Idealista,108247301,Valencia,El Carme,314078,Piso,3.0,57.0,1.0,171600.0,119.425,0.3236,1-barrio+habitaciones,5.34,Media rentabilidad
E1_maximo_roi,Idealista,110835184,Valencia,El Cabanyal - El Canyamelar,335074,Piso,4.0,90.0,4.0,269000.0,198.05,0.2972,1-barrio+habitaciones,5.19,Media rentabilidad
E1_maximo_roi,Idealista,104922731,Valencia,El Carme,314078,Piso,2.0,60.0,,165000.0,111.35,0.3236,1-barrio+habitaciones,5.18,Media rentabilidad
E1_maximo_roi,Idealista,110880708,Valencia,El Carme,314078,Ático,2.0,50.0,5.0,165000.0,111.35,0.3236,1-barrio+habitaciones,5.18,Media rentabilidad
E1_maximo_roi,Idealista,111400491,Valencia,El Carme,314078,Piso,2.0,56.0,,165000.0,111.35,0.3236,1-barrio+habitaciones,5.18,Media rentabilidad
E1_maximo_roi,Idealista,111095199,Valencia,El Carme,314078,Piso,2.0,51.0,,169000.0,111.35,0.3236,1-barrio+habitaciones,5.06,Media rentabilidad
E1_maximo_roi,Idealista,1885358,Valencia,El Carme,314078,Ático,2.0,52.0,5.0,170000.0,111.35,0.3236,1-barrio+habitaciones,5.03,Media rentabilidad
E1_maximo_roi,Fotocasa,188797486,Valencia,Aiora,306005,Piso,4.0,105.0,5.0,274900.0,175.1,0.3326,1-barrio+habitaciones,5.03,Media rentabilidad
E1_maximo_roi,Idealista,110299685,Valencia,Aiora,306005,Piso,4.0,105.0,5.0,275000.0,175.1,0.3326,1-barrio+habitaciones,5.02,Media rentabilidad
E1_maximo_roi,Idealista,110615137,Valencia,Aiora,306005,Piso,4.0,87.0,5.0,275000.0,175.1,0.3326,1-barrio+habitaciones,5.02,Media rentabilidad
E1_maximo_roi,Idealista,109792716,Valencia,Aiora,306005,Piso,4.0,88.0,4.0,279500.0,175.1,0.3326,1-barrio+habitaciones,4.94,Baja rentabilidad
E1_maximo_roi,Idealista,111206703,Valencia,El Carme,314078,Piso,3.0,69.0,1.0,189000.0,119.425,0.3236,1-barrio+habitaciones,4.85,Baja rentabilidad
E1_maximo_roi,Idealista,111386920,Valencia,El Carme,314078,Piso,3.0,70.0,1.0,189000.0,119.425,0.3236,1-barrio+habitaciones,4.85,Baja rentabilidad
E1_maximo_roi,Idealista,110219716,Valencia,El Carme,314078,Piso,3.0,62.0,-1.0,189000.0,119.425,0.3236,1-barrio+habitaciones,4.85,Baja rentabilidad
E1_maximo_roi,Idealista,111297713,Valencia,El Carme,314078,Piso,3.0,75.0,2.0,189000.0,119.425,0.3236,1-barrio+habitaciones,4.85,Baja rentabilidad
E1_maximo_roi,Idealista,110909824,Valencia,El Carme,314078,Piso,3.0,65.0,1.0,189000.0,119.425,0.3236,1-barrio+habitaciones,4.85,Baja rentabilidad
E1_maximo_roi,Idealista,109798904,Valencia,El Carme,314078,Piso,2.0,50.0,2.0,178000.0,111.35,0.3236,1-barrio+habitaciones,4.8,Baja rentabilidad
E1_maximo_roi,Idealista,111389801,Valencia,El Carme,314078,Piso,2.0,60.0,1.0,179000.0,111.35,0.3236,1-barrio+habitaciones,4.78,Baja rentabilidad
E1_maximo_roi,Idealista,107014063,Valencia,El Cabanyal - El Canyamelar,335074,Piso,3.0,65.0,1.0,183990.0,124.525,0.2972,1-barrio+habitaciones,4.77,Baja rentabilidad
E1_maximo_roi,Idealista,110050761,Valencia,El Carme,314078,Piso,2.0,50.0,4.0,179500.0,111.35,0.3236,1-barrio+habitaciones,4.76,Baja rentabilidad
E1_maximo_roi,Idealista,111106028,Valencia,Aiora,306005,Piso,4.0,90.0,5.0,290000.0,175.1,0.3326,1-barrio+habitaciones,4.76,Baja rentabilidad
E1_maximo_roi,Idealista,109012192,Valencia,Aiora,306005,Piso,4.0,102.0,5.0,290000.0,175.1,0.3326,1-barrio+habitaciones,4.76,Baja rentabilidad
E1_maximo_roi,Idealista,111310603,Valencia,El Carme,314078,Piso,3.0,70.0,1.0,195000.0,119.425,0.3236,1-barrio+habitaciones,4.7,Baja rentabilidad
E1_maximo_roi,Idealista,111267325,Valencia,El Carme,314078,Piso,3.0,52.0,2.0,195000.0,119.425,0.3236,1-barrio+habitaciones,4.7,Baja rentabilidad
E1_maximo_roi,Idealista,109232822,Valencia,El Carme,314078,Piso,3.0,65.0,3.0,196000.0,119.425,0.3236,1-barrio+habitaciones,4.68,Baja rentabilidad
E1_maximo_roi,Idealista,110961222,Valencia,El Carme,314078,Piso,3.0,65.0,2.0,196100.0,119.425,0.3236,1-barrio+habitaciones,4.68,Baja rentabilidad
E1_maximo_roi,Idealista,110869636,Valencia,El Cabanyal - El Canyamelar,335074,Piso,3.0,72.0,0.0,189000.0,124.525,0.2972,1-barrio+habitaciones,4.65,Baja rentabilidad
E1_maximo_roi,Idealista,107523160,Valencia,El Cabanyal - El Canyamelar,335074,Piso,4.0,76.0,0.0,300000.0,198.05,0.2972,1-barrio+habitaciones,4.65,Baja rentabilidad
E1_maximo_roi,Idealista,111306917,Valencia,El Cabanyal - El Canyamelar,335074,Piso,4.0,80.0,2.0,300000.0,198.05,0.2972,1-barrio+habitaciones,4.65,Baja rentabilidad
E1_maximo_roi,Idealista,111316438,Valencia,Aiora,306005,Piso,4.0,105.0,6.0,297000.0,175.1,0.3326,1-barrio+habitaciones,4.65,Baja rentabilidad
E1_maximo_roi,Fotocasa,189126130,Valencia,El Cabanyal - El Canyamelar,335074,Piso,4.0,103.0,4.0,300000.0,198.05,0.2972,1-barrio+habitaciones,4.65,Baja rentabilidad
E1_maximo_roi,Idealista,111316412,Valencia,Aiora,306005,Piso,4.0,105.0,6.0,299000.0,175.1,0.3326,1-barrio+habitaciones,4.62,Baja rentabilidad
E1_maximo_roi,Fotocasa,188413612,Valencia,La Seu,314157,Piso,2.0,58.0,5.0,220000.0,129.625,0.3306,1-barrio+habitaciones,4.62,Baja rentabilidad
E1_maximo_roi,Idealista,110491655,Valencia,El Carme,314078,Ático,3.0,64.0,4.0,199000.0,119.425,0.3236,1-barrio+habitaciones,4.61,Baja rentabilidad
E1_maximo_roi,Idealista,111252870,Valencia,El Carme,314078,Piso,3.0,60.0,1.0,199000.0,119.425,0.3236,1-barrio+habitaciones,4.61,Baja rentabilidad
E1_maximo_roi,Idealista,111094587,Valencia,El Carme,314078,Piso,3.0,70.0,1.0,199000.0,119.425,0.3236,1-barrio+habitaciones,4.61,Baja rentabilidad
E1_maximo_roi,Idealista,110400735,Valencia,El Carme,314078,Piso,3.0,62.0,-1.0,199000.0,119.425,0.3236,1-barrio+habitaciones,4.61,Baja rentabilidad
E1_maximo_roi,Idealista,111395501,Valencia,El Carme,314078,Piso,2.0,59.0,0.0,187000.0,111.35,0.3236,1-barrio+habitaciones,4.57,Baja rentabilidad
E1_maximo_roi,Idealista,108880341,Valencia,El Cabanyal - El Canyamelar,335074,Casa,2.0,55.0,,179000.0,115.6,0.2972,1-barrio+habitaciones,4.55,Baja rentabilidad
E1_maximo_roi,Idealista,110762373,Valencia,El Carme,314078,Piso,2.0,46.0,3.0,189000.0,111.35,0.3236,1-barrio+habitaciones,4.52,Baja rentabilidad
E1_maximo_roi,Idealista,109979156,Valencia,La Roqueta,314154,Piso,3.0,90.0,2.0,305000.0,186.575,0.3105,1-barrio+habitaciones,4.51,Baja rentabilidad
E1_maximo_roi,Idealista,109472153,Valencia,El Cabanyal - El Canyamelar,335074,Piso,3.0,60.0,5.0,195000.0,124.525,0.2972,1-barrio+habitaciones,4.5,Baja rentabilidad
E1_maximo_roi,Idealista,110810533,Valencia,El Carme,314078,Piso,2.0,53.0,3.0,195000.0,111.35,0.3236,1-barrio+habitaciones,4.38,Baja rentabilidad
E1_maximo_roi,Idealista,111360163,Valencia,El Carme,314078,Piso,3.0,50.0,,210000.0,119.425,0.3236,1-barrio+habitaciones,4.37,Baja rentabilidad
E1_maximo_roi,Idealista,111249507,Valencia,El Carme,314078,Piso,2.0,58.0,0.0,198000.0,111.35,0.3236,1-barrio+habitaciones,4.32,Baja rentabilidad
E1_maximo_roi,Fotocasa,189343743,Valencia,Aiora,306005,Piso,4.0,116.0,2.0,320000.0,175.1,0.3326,1-barrio+habitaciones,4.32,Baja rentabilidad
E1_maximo_roi,Fotocasa,185346959,Valencia,Aiora,306005,Piso,3.0,65.0,3.0,182000.0,99.025,0.3326,1-barrio+habitaciones,4.29,Baja rentabilidad
E1_maximo_roi,Idealista,101938259,Valencia,Aiora,306005,Piso,4.0,116.0,1.0,321810.0,175.1,0.3326,1-barrio+habitaciones,4.29,Baja rentabilidad
E1_maximo_roi,Idealista,111223072,Valencia,El Carme,314078,Piso,3.0,50.0,0.5,215000.0,119.425,0.3236,1-barrio+habitaciones,4.26,Baja rentabilidad
E1_maximo_roi,Idealista,111069008,Valencia,La Roqueta,314154,Piso,3.0,74.0,1.0,325000.0,186.575,0.3105,1-barrio+habitaciones,4.23,Baja rentabilidad
E1_maximo_roi,Idealista,111404453,Valencia,La Roqueta,314154,Piso,3.0,76.0,1.0,325000.0,186.575,0.3105,1-barrio+habitaciones,4.23,Baja rentabilidad
E1_maximo_roi,Idealista,111286265,Valencia,El Carme,314078,Piso,3.0,57.0,1.0,218000.0,119.425,0.3236,1-barrio+habitaciones,4.21,Baja rentabilidad
E1_maximo_roi,Idealista,110382289,Valencia,Aiora,306005,Piso,4.0,98.0,1.0,330000.0,175.1,0.3326,1-barrio+habitaciones,4.19,Baja rentabilidad
E1_maximo_roi,Idealista,111203187,Valencia,El Carme,314078,Piso,1.0,41.0,0.0,165000.0,90.1,0.3236,1-barrio+habitaciones,4.19,Baja rentabilidad
E1_maximo_roi,Idealista,110249022,Valencia,El Carme,314078,Piso,3.0,55.0,1.0,219000.0,119.425,0.3236,1-barrio+habitaciones,4.19,Baja rentabilidad
E1_maximo_roi,Idealista,111405504,Valencia,Aiora,306005,Piso,4.0,100.0,,330000.0,175.1,0.3326,1-barrio+habitaciones,4.19,Baja rentabilidad
E1_maximo_roi,Idealista,111029992,Valencia,El Carme,314078,Ático,3.0,51.0,,220000.0,119.425,0.3236,1-barrio+habitaciones,4.17,Baja rentabilidad
E1_maximo_roi,Idealista,111069751,Valencia,El Carme,314078,Piso,3.0,58.0,5.0,220000.0,119.425,0.3236,1-barrio+habitaciones,4.17,Baja rentabilidad
E1_maximo_roi,Idealista,111400214,Valencia,El Carme,314078,Ático,3.0,60.0,5.0,219900.0,119.425,0.3236,1-barrio+habitaciones,4.17,Baja rentabilidad
E1_maximo_roi,Idealista,110597005,Valencia,El Carme,314078,Piso,2.0,52.0,2.0,205000.0,111.35,0.3236,1-barrio+habitaciones,4.17,Baja rentabilidad
E1_maximo_roi,Idealista,110136369,Valencia,La Roqueta,314154,Piso,3.0,110.0,1.0,330000.0,186.575,0.3105,1-barrio+habitaciones,4.16,Baja rentabilidad
E1_maximo_roi,Idealista,111276324,Valencia,Aiora,306005,Piso,4.0,100.0,5.0,335000.0,175.1,0.3326,1-barrio+habitaciones,4.12,Baja rentabilidad
E1_maximo_roi,Idealista,111267966,Valencia,Russafa,325228,Piso,3.0,80.0,1.0,279000.0,162.35,0.2974,1-barrio+habitaciones,4.11,Baja rentabilidad
E1_maximo_roi,Idealista,110980874,Valencia,El Carme,314078,Ático,3.0,58.0,5.0,223000.0,119.425,0.3236,1-barrio+habitaciones,4.11,Baja rentabilidad
E1_maximo_roi,Idealista,110169635,Valencia,El Cabanyal - El Canyamelar,335074,Ático,3.0,63.0,5.0,215000.0,124.525,0.2972,1-barrio+habitaciones,4.08,Baja rentabilidad
E1_maximo_roi,Idealista,111289911,Valencia,El Carme,314078,Piso,1.0,48.0,0.0,170000.0,90.1,0.3236,1-barrio+habitaciones,4.07,Baja rentabilidad
